well_id,source,n_grid,washout_flagged,no_bitsize,washout_interval_m,min_interval_pass,n_curves_meeting,drop_reason,dedup_hash,present,missing_GR,missing_RHOB,missing_NPHI,missing_DTC,missing_PEF,missing_SP,missing_CALI,missing_RDEP,missing_RMED,missing_RSHA,missing_DTS,hampel_GR,hampel_RHOB,hampel_NPHI,hampel_DTC,hampel_PEF,hampel_SP,hampel_CALI,hampel_RDEP,hampel_RMED,suspect_m_RHOB,suspect_m_NPHI,suspect_m_PEF,hampel_RSHA
1054916954,kgs,10579,False,True,0.0,True,8,,d6803a6f0e8d5317,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0087,0.7951,0.7975,1.0,0.7949,0.0019,0.7951,0.0009,0.0003,1.0,1.0,0.04091,0.04151,0.05322,,0.04793,0.03447,0.06504,0.03557,0.03915,0.0,0.0,0.0,
1054916957,kgs,6934,False,True,0.0,True,7,,fd4bd0d0a0f29e9f,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0124,0.013,0.0162,1.0,1.0,0.3324,0.7795,0.0013,0.0012,1.0,1.0,0.03607,0.01008,0.01642,,,0.01555,0.03924,0.04116,0.0296,0.0,0.0,0.0,
1054916965,kgs,5121,False,True,0.0,True,7,,645467a81252dad7,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0154,0.0098,0.0141,1.0,1.0,0.0,0.0098,0.0,0.0,1.0,1.0,0.03332,0.04476,0.05189,,,0.02285,0.02978,0.03105,0.02246,0.0,0.0,0.0,
1054916970,kgs,8655,False,True,0.0,True,6,,cfb20e07ac946747,"GR,NPHI,SP,CALI,RDEP,RMED",0.0102,1.0,0.8154,1.0,1.0,0.0092,0.8136,0.0092,0.0092,1.0,1.0,0.03782,,0.04255,,,0.02997,0.06386,0.02099,0.02309,0.0,0.0,0.0,
1054916974,kgs,1635,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),46be538759d87e5b,GR,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05566,,,,,,,,,0.0,0.0,0.0,
1054916980,kgs,8721,False,True,0.0,True,7,,5b9db2fc90f2a5b5,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0091,0.0058,0.0084,1.0,1.0,0.0,0.006,0.0,0.0,1.0,1.0,0.0302,0.04567,0.03966,,,0.03085,0.0293,0.02649,0.0297,0.0,0.0,0.0,
1054916988,kgs,9897,False,True,0.0,True,7,,b0145b76e94bacb5,"GR,RHOB,NPHI,DTC,CALI,RDEP,RMED",0.0079,0.0087,0.0067,0.0656,1.0,1.0,0.0047,0.0,0.001,1.0,1.0,0.02404,0.02528,0.02624,0.03752,,,0.0667,0.03769,0.03641,0.0,0.0,0.0,
1054916993,kgs,8435,False,True,0.0,True,8,,0329e1bb40535a62,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0094,0.0055,0.0082,0.0015,1.0,0.0,0.0057,0.0,0.0,1.0,1.0,0.03291,0.03588,0.03383,0.04061,,0.02122,0.06725,0.02004,0.0179,0.0,0.0,0.0,
1054916994,kgs,5121,False,True,0.0,True,7,,645467a81252dad7,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0154,0.0098,0.0141,1.0,1.0,0.0,0.0098,0.0,0.0,1.0,1.0,0.03332,0.04476,0.05189,,,0.02285,0.02978,0.03105,0.02246,0.0,0.0,0.0,
1054958192,kgs,7073,False,True,0.0,True,9,,72c8e8e4b02d8ad7,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0177,0.0636,0.0123,0.1384,0.0322,0.0107,0.7722,0.0107,0.0105,1.0,1.0,0.03828,0.04379,0.03235,0.0448,0.04397,0.02787,0.02483,0.04159,0.02915,0.0,0.0,0.0,
1054958200,kgs,10715,False,True,0.0,True,9,,8da5c2d5183e0736,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0084,0.0055,0.0073,0.1168,0.0047,0.0533,0.7836,0.0009,0.0008,1.0,1.0,0.03765,0.04157,0.04701,0.03001,0.02832,0.03224,0.06296,0.03849,0.0382,0.0,0.0,0.0,
1054958207,kgs,9931,False,True,0.0,True,7,,11afa88a28e79ae3,"GR,RHOB,NPHI,DTC,SP,RDEP,RMED",0.0108,0.0227,0.0079,0.0918,1.0,0.002,1.0,0.001,0.0006,1.0,1.0,0.03563,0.04121,0.03278,0.0357,,0.03249,,0.03629,0.0402,0.0,0.0,0.0,
1054958221,kgs,6404,True,False,55.17,True,8,,a6f88d1045af679e,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.0203,0.5429,0.5459,0.0116,0.5429,0.0008,0.0137,0.0039,1.0,1.0,1.0,0.05005,0.04681,0.05261,0.04471,0.03143,0.0286,0.04797,0.04766,,0.0,0.0,0.0,
1054958229,kgs,8921,False,True,0.0,True,7,,e86b71fa69fbc217,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0085,0.005,0.0076,1.0,1.0,0.0,0.0053,0.0,0.0,1.0,1.0,0.02883,0.04507,0.0366,,,0.02219,0.02986,0.03228,0.02141,0.0,0.0,0.0,
1054958238,kgs,8401,False,True,0.0,True,7,,50418df37396f3f0,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0089,0.0057,0.0083,1.0,1.0,0.0,0.0058,0.0,0.0,1.0,1.0,0.03747,0.04046,0.04501,,,0.01369,0.02059,0.02821,0.02547,0.0,0.0,0.0,
1054958241,kgs,8417,False,True,0.0,True,8,,ad85a69ab382ea54,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0108,0.0191,0.0086,0.0707,1.0,0.0011,0.0784,0.0002,0.0018,1.0,1.0,0.02414,0.0241,0.02313,0.04014,,0.04091,0.08199,0.0404,0.04904,0.0,0.0,0.0,
1054958247,kgs,8401,False,True,0.0,True,7,,50418df37396f3f0,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0089,0.0057,0.0083,1.0,1.0,0.0,0.0058,0.0,0.0,1.0,1.0,0.03747,0.04046,0.04501,,,0.01369,0.02059,0.02821,0.02547,0.0,0.0,0.0,
1054958256,kgs,8791,False,True,0.0,True,7,,575c760b49f53b14,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0093,0.0055,0.0081,1.0,1.0,0.0,0.7582,0.0,0.0,1.0,1.0,0.03295,0.04003,0.03429,,,0.01194,0.07385,0.02594,0.02082,0.0,0.0,0.0,
1054958260,kgs,8921,False,True,0.0,True,7,,e86b71fa69fbc217,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0085,0.005,0.0076,1.0,1.0,0.0,0.0053,0.0,0.0,1.0,1.0,0.02883,0.04507,0.0366,,,0.02219,0.02986,0.03228,0.02141,0.0,0.0,0.0,
1054982189,kgs,8741,False,True,0.0,True,7,,a4278522307a4816,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0117,0.0064,0.009,1.0,1.0,0.0,0.0065,0.0,0.0,1.0,1.0,0.03264,0.03638,0.03256,,,0.03386,0.03247,0.02242,0.02597,0.0,0.0,0.0,
1054982196,kgs,8318,False,True,0.0,True,7,,ac7da0bdb57ee537,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0109,0.0069,0.0089,1.0,1.0,0.0026,0.7914,0.0011,0.0006,1.0,1.0,0.03549,0.04406,0.0279,,,0.03785,0.06801,0.03298,0.03837,0.0,0.0,0.0,
1055017848,kgs,7909,False,True,0.0,True,9,,01c9ace794c19cb2,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0101,0.0081,0.0096,0.0029,0.0077,0.0,0.007,0.0,0.0,1.0,1.0,0.03385,0.04908,0.036,0.04502,0.03963,0.02074,0.05679,0.02731,0.03249,0.0,0.0,0.0,
1055017853,kgs,5359,False,True,0.0,True,9,,b00efb4d3b6b0f5f,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.4241,0.4329,0.4243,0.111,0.4335,0.0035,0.4215,0.0017,0.0006,1.0,1.0,0.03824,0.03488,0.03598,0.04177,0.04216,0.03315,0.05226,0.03402,0.04182,0.0,0.0,0.0,
1055017877,kgs,6927,False,True,0.0,True,7,,fdd699227e73da23,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.014,0.013,0.011,1.0,1.0,0.057,0.7784,0.0013,0.0006,1.0,1.0,0.04143,0.04183,0.03416,,,0.02725,0.04756,0.04206,0.04088,0.0,0.0,0.0,
1055017905,kgs,9227,False,True,0.0,True,7,,a9e75fab59e9ecce,"GR,NPHI,PEF,SP,CALI,RDEP,RMED",0.0095,1.0,0.8082,1.0,0.8062,0.0086,0.8065,0.0086,0.0086,1.0,1.0,0.03042,,0.03898,,0.03915,0.02503,0.06947,0.0246,0.03159,0.0,0.0,0.0,
1055017911,kgs,8461,False,True,0.0,True,6,,39d3445dbd1f65e5,"GR,NPHI,PEF,SP,RDEP,RMED",0.0105,1.0,0.7876,1.0,0.7855,0.0027,1.0,0.0011,0.0,1.0,1.0,0.03177,,0.04786,,0.04683,0.04219,,0.02911,0.03522,0.0,0.0,0.0,
1055017914,kgs,9340,False,True,0.0,True,8,,03ac11213ffe051b,"GR,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0093,1.0,0.7349,0.0283,0.733,0.005,0.0574,0.005,0.005,1.0,1.0,0.03156,,0.05291,0.03724,0.04932,0.0424,0.0619,0.02927,0.03368,0.0,0.0,0.0,
1055017919,kgs,9228,False,True,0.0,True,7,,1a55914233a086e7,"GR,NPHI,PEF,SP,CALI,RDEP,RMED",0.0102,1.0,0.7867,1.0,0.7848,0.0086,0.7852,0.0086,0.0086,1.0,1.0,0.03252,,0.05285,,0.04783,0.03662,0.07417,0.0258,0.02776,0.0,0.0,0.0,
1055017921,kgs,9321,False,True,0.0,True,7,,79f90262eaac6b7e,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0101,0.7781,0.7807,1.0,1.0,0.0021,0.7782,0.0011,0.0009,1.0,1.0,0.03468,0.0324,0.04501,,,0.02828,0.03193,0.03716,0.04284,0.0,0.0,0.0,
1055043889,kgs,7881,False,True,0.0,True,8,,ee78e33c58a634f5,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0096,0.0302,0.0084,1.0,0.0765,0.0,0.0036,0.0,0.0,1.0,1.0,0.03459,0.05338,0.03301,,0.03833,0.02322,0.09092,0.02525,0.03033,0.0,0.0,0.0,
1055043911,kgs,9041,False,True,0.0,True,7,,2492e4ecebf93855,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0093,0.0061,0.0085,1.0,1.0,0.0,0.0061,0.0,0.0,1.0,1.0,0.02646,0.04763,0.03536,,,0.02544,0.03327,0.02666,0.03517,0.0,0.0,0.0,
1055043915,kgs,4450,False,True,0.0,True,7,,73688eda47c2e220,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.02,0.0121,0.0178,1.0,1.0,0.0301,0.0121,0.002,0.0,1.0,1.0,0.03944,0.05005,0.05651,,,0.03707,0.05027,0.01801,0.03303,0.0,0.0,0.0,
1055043919,kgs,4450,False,True,0.0,True,7,,73688eda47c2e220,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.02,0.0121,0.0178,1.0,1.0,0.0301,0.0121,0.002,0.0,1.0,1.0,0.03944,0.05005,0.05651,,,0.03707,0.05027,0.01801,0.03303,0.0,0.0,0.0,
1055043939,kgs,6450,False,True,0.0,True,7,,6b3f1f829eec4a1f,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0099,0.0048,0.0084,1.0,1.0,0.0,0.0048,0.0,0.0,1.0,1.0,0.03257,0.0363,0.04409,,,0.01736,0.03754,0.02527,0.02977,0.0,0.0,0.0,
1055043941,kgs,6450,False,True,0.0,True,7,,6b3f1f829eec4a1f,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0099,0.0048,0.0084,1.0,1.0,0.0,0.0048,0.0,0.0,1.0,1.0,0.03257,0.0363,0.04409,,,0.01736,0.03754,0.02527,0.02977,0.0,0.0,0.0,
1055043965,kgs,465,True,False,0.0,False,0,only 0 curves >= 100 m (need 3),d5106af8e5325d0c,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.2774,0.1914,0.2344,0.1161,0.1914,0.0086,0.1871,0.0516,1.0,1.0,1.0,0.0506,0.03723,0.03371,0.05596,0.02394,0.01952,0.01587,0.05669,,0.0,0.0,0.0,
1055043967,kgs,3165,True,False,0.0,True,8,,6fdc1fd3c7595b18,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.0408,0.0281,0.0344,0.0171,0.0281,0.0013,0.0275,0.0076,1.0,1.0,1.0,0.07345,0.04324,0.04745,0.04339,0.03121,0.0193,0.04288,0.04139,,0.0,0.0,0.0,
1055043970,kgs,6573,True,False,26.97,True,8,,bcaa72b6ab0df15b,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.0195,0.0135,0.4665,0.0084,0.4634,0.0008,0.0132,0.0037,1.0,1.0,1.0,0.05229,0.03994,0.03935,0.04035,0.02864,0.02436,0.04672,0.04382,,27.0,20.3,20.3,
1055043972,kgs,6661,True,False,26.82,True,8,,a8c8d8b35409a2ba,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.0194,0.0134,0.4667,0.0081,0.4637,0.0006,0.0131,0.0036,1.0,1.0,1.0,0.05496,0.04108,0.04082,0.04071,0.02688,0.02028,0.04685,0.04159,,26.8,20.3,20.3,
1055043986,kgs,7164,False,True,0.0,True,6,,fc76701ffc8e67cf,"GR,NPHI,SP,CALI,RDEP,RMED",0.0123,1.0,0.8173,1.0,1.0,0.8116,0.8153,0.0109,0.011,1.0,1.0,0.03109,,0.05118,,,0.0363,0.06047,0.02004,0.02287,0.0,0.0,0.0,
1055043995,kgs,7601,False,True,0.0,True,7,,e893f72cd4fe2391,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0114,0.0074,0.0105,1.0,1.0,0.0001,0.0076,0.0,0.0,1.0,1.0,0.02715,0.04228,0.02952,,,0.01645,0.02996,0.02237,0.03736,0.0,0.0,0.0,
1055043996,kgs,6951,False,True,0.0,True,7,,505a723584c7e026,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0127,0.6976,0.7013,1.0,1.0,0.0029,0.6976,0.0014,0.0004,1.0,1.0,0.04298,0.04472,0.03854,,,0.03304,0.04091,0.04207,0.0485,0.0,0.0,0.0,
1055044019,kgs,9677,False,True,0.0,True,7,,3c0f814c3df0a745,"GR,NPHI,PEF,SP,CALI,RDEP,RMED",0.0096,1.0,0.7713,1.0,0.7695,0.7671,0.7698,0.0048,0.0048,1.0,1.0,0.02765,,0.04654,,0.04258,0.03106,0.08438,0.02887,0.03146,0.0,0.0,0.0,
1055044040,kgs,6461,False,True,0.0,True,7,,29384170ef3ec58e,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.011,0.0057,0.0094,1.0,1.0,0.0,0.006,0.0,0.0,1.0,1.0,0.03552,0.04156,0.04547,,,0.02275,0.02865,0.0226,0.03297,0.0,0.0,0.0,
1055044046,kgs,6450,False,True,0.0,True,7,,6b3f1f829eec4a1f,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0099,0.0048,0.0084,1.0,1.0,0.0,0.0048,0.0,0.0,1.0,1.0,0.03257,0.0363,0.04409,,,0.01736,0.03754,0.02527,0.02977,0.0,0.0,0.0,
1055044050,kgs,8197,False,True,0.0,True,8,,8ef240531ad97b6a,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0106,0.0102,0.0094,1.0,0.0061,0.0023,0.8054,0.0011,0.0009,1.0,1.0,0.02996,0.0387,0.02882,,0.02087,0.02947,0.05392,0.02418,0.0304,0.0,0.0,0.0,
1055044061,kgs,2349,False,True,0.0,True,7,,22900cf655b2a34b,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0277,0.0158,0.026,1.0,1.0,0.0,0.0158,0.0,0.0,1.0,1.0,0.06349,0.0519,0.04895,,,0.00851,0.08218,0.02214,0.02256,0.0,0.0,0.0,
1055044073,kgs,6669,False,True,0.0,True,8,,37ef81bdf039e97a,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.013,0.0114,0.0121,1.0,0.0099,0.0,0.009,0.0,0.0,1.0,1.0,0.0313,0.03686,0.0378,,0.03256,0.02354,0.02678,0.03044,0.02969,0.0,0.0,0.0,
1055044078,kgs,8597,False,True,0.0,True,7,,a9c3c343221a12fc,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0097,0.0058,0.0086,1.0,1.0,0.0,0.0059,0.0,0.0,1.0,1.0,0.03124,0.03697,0.0325,,,0.01919,0.03159,0.01756,0.02582,0.0,0.0,0.0,
1055044081,kgs,9384,False,True,0.0,True,9,,dde1769e794ebe3d,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0111,0.7512,0.754,0.0411,0.7509,0.0021,0.7511,0.0011,0.0005,1.0,1.0,0.04677,0.03812,0.05199,0.04134,0.0308,0.03471,0.06122,0.04352,0.04489,0.0,0.0,0.0,
1055044089,kgs,9652,False,True,0.0,True,7,,963ee25d024429fb,"GR,NPHI,PEF,SP,CALI,RDEP,RMED",0.0113,1.0,0.7727,1.0,0.7708,0.7684,0.7711,0.0082,0.0082,1.0,1.0,0.03227,,0.05242,,0.05154,0.04385,0.08148,0.02058,0.03667,0.0,0.0,0.0,
1055044096,kgs,2935,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),6d07c3343833e7d9,GR,0.0072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0429,,,,,,,,,0.0,0.0,0.0,
1055044097,kgs,9847,False,True,0.0,True,8,,4e80c27a799a30fa,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0102,0.0134,0.0109,1.0,0.0064,0.002,0.7915,0.001,0.0001,1.0,1.0,0.03396,0.04261,0.03193,,0.02698,0.03155,0.07209,0.03172,0.04042,0.0,0.0,0.0,
1055044102,kgs,9420,False,True,0.0,True,8,,3774513b8d3ccb3d,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0103,0.0086,0.0084,1.0,0.0054,0.0022,0.7432,0.001,0.0008,1.0,1.0,0.03819,0.03576,0.03169,,0.02284,0.03405,0.04878,0.02741,0.03655,0.0,0.0,0.0,
1055044108,kgs,8137,False,True,0.0,True,7,,6162b5d87d093a75,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0029,0.7881,0.7914,1.0,1.0,0.0075,0.788,0.0012,0.0006,1.0,1.0,0.044,0.03132,0.03712,,,0.02712,0.05333,0.03605,0.03824,0.0,0.0,0.0,
1055044114,kgs,2883,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),c10f06fa7d765bf3,GR,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03542,,,,,,,,,0.0,0.0,0.0,
1055044129,kgs,7265,False,True,0.0,True,6,,ee1ab464eec6cb85,"GR,NPHI,SP,CALI,RDEP,RMED",0.0081,1.0,0.8131,1.0,1.0,0.8074,0.8037,0.0169,0.0067,1.0,1.0,0.02956,,0.03903,,,0.02359,0.0575,0.0273,0.03506,0.0,0.0,0.0,
1055044134,kgs,8917,False,True,0.0,True,8,,c70fa79db4a4f82d,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0114,0.7457,0.7485,1.0,0.7453,0.0021,0.7457,0.001,0.0004,1.0,1.0,0.04197,0.03924,0.04458,,0.04051,0.03259,0.03263,0.04086,0.03568,0.0,0.0,0.0,
1055044135,kgs,8994,False,True,0.0,True,8,,cafe7fc352ccb353,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0105,0.006,0.0087,1.0,0.0056,0.0023,0.7338,0.001,0.0009,1.0,1.0,0.04303,0.03904,0.04172,,0.03477,0.02786,0.05973,0.0345,0.0375,0.0,0.0,0.0,
1055044142,kgs,7845,False,True,0.0,True,8,,9c90654ef24b0615,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0124,0.8347,0.838,0.0495,1.0,0.0024,0.8348,0.0011,0.0,1.0,1.0,0.04117,0.03547,0.03698,0.04278,,0.03616,0.07407,0.03292,0.04079,0.0,0.0,0.0,
1055044163,kgs,9151,False,True,0.0,True,8,,9c96b4f750b4e267,"GR,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0096,1.0,0.7713,0.3089,0.7693,0.7668,0.3318,0.0087,0.0087,1.0,1.0,0.03321,,0.043,0.03273,0.04358,0.03327,0.052,0.02249,0.02877,0.0,0.0,0.0,
1055044184,kgs,7449,False,True,0.0,True,8,,67cf4d9dd50c03ff,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0093,0.0048,0.0082,0.0043,1.0,0.0,0.0051,0.0,0.0,1.0,1.0,0.03008,0.03615,0.03289,0.03923,,0.01141,0.07691,0.02537,0.03074,0.0,0.0,0.0,
1055044191,kgs,8517,False,True,0.0,True,7,,fb7fa9a171fc2b1e,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.011,0.7806,0.7837,1.0,1.0,0.0022,0.7806,0.0011,0.0002,1.0,1.0,0.0406,0.02996,0.05049,,,0.03401,0.07544,0.04079,0.03993,0.0,0.0,0.0,
1055044201,kgs,7415,False,True,0.0,True,8,,ffc4fd65370ac323,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0127,0.8158,0.8193,0.0525,1.0,0.0027,0.8156,0.0013,0.0005,1.0,1.0,0.03879,0.03514,0.05896,0.04213,,0.02258,0.07096,0.02795,0.04183,0.0,0.0,0.0,
1055044213,kgs,5111,False,True,0.0,True,8,,b41d3e910c68d53b,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.019,0.0098,0.0141,0.0043,1.0,0.01,0.0098,0.0,0.0,1.0,1.0,0.03849,0.04031,0.03612,0.03576,,0.02292,0.06995,0.02407,0.02974,0.0,0.0,0.0,
1055044221,kgs,9131,False,True,0.0,True,8,,96b2474cd2303b86,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0087,0.0072,0.0081,1.0,0.0069,0.0,0.5574,0.0,0.0,1.0,1.0,0.03137,0.04788,0.04483,,0.04378,0.01446,0.03019,0.01884,0.03209,0.0,0.0,0.0,
1055044233,kgs,6424,False,True,0.0,True,8,,e1779be5c2f2ad24,"GR,RHOB,DTC,PEF,SP,CALI,RDEP,RMED",0.0126,0.0103,1.0,0.0033,0.012,0.0,0.0087,0.0,0.0,1.0,1.0,0.03531,0.04137,,0.04404,0.04081,0.01603,0.07004,0.02646,0.03144,0.0,0.0,0.0,
1055044241,kgs,6420,False,True,0.0,True,8,,1246badd2150bb3a,"GR,RHOB,DTC,PEF,SP,CALI,RDEP,RMED",0.0126,0.0097,1.0,0.0037,0.0097,0.0,0.0087,0.0,0.0,1.0,1.0,0.03928,0.04231,,0.03596,0.03995,0.01059,0.06505,0.02866,0.0296,0.0,0.0,0.0,
1055044242,kgs,7725,False,True,0.0,True,7,,b7dc926b24887131,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0118,0.0071,0.0101,1.0,1.0,0.0,0.0071,0.0,0.0,1.0,1.0,0.03157,0.0425,0.04093,,,0.01502,0.02581,0.02706,0.02641,0.0,0.0,0.0,
1055044247,kgs,5667,False,True,0.0,True,7,,67dad04dad727754,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0171,0.0124,0.0162,1.0,1.0,0.0025,0.0124,0.0019,0.0,1.0,1.0,0.02962,0.04199,0.03426,,,0.01114,0.03877,0.03359,0.03335,0.0,0.0,0.0,
1055044251,kgs,8449,False,True,0.0,True,8,,c6564c7942cbd148,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0077,0.0044,0.0072,0.0067,1.0,0.0,0.0044,0.0,0.0,1.0,1.0,0.03757,0.04208,0.03612,0.03694,,0.01397,0.07489,0.02687,0.03018,0.0,0.0,0.0,
1055044258,kgs,8867,False,True,0.0,True,8,,9deb28d4d611ab14,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0105,0.0059,0.0088,0.0582,1.0,0.0019,0.7221,0.001,0.0008,1.0,1.0,0.04035,0.04731,0.04005,0.03341,,0.03243,0.08076,0.02438,0.03375,0.0,0.0,0.0,
1055044265,kgs,10041,False,True,0.0,True,8,,30ff1a64887e1328,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0086,0.8027,0.8044,1.0,0.802,0.002,0.8019,0.001,0.0002,1.0,1.0,0.03104,0.0419,0.04939,,0.05684,0.04081,0.03821,0.0311,0.03935,0.0,0.0,0.0,
1055044266,kgs,8867,False,True,0.0,True,8,,9deb28d4d611ab14,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0105,0.0059,0.0088,0.0582,1.0,0.0019,0.7221,0.001,0.0008,1.0,1.0,0.04035,0.04731,0.04005,0.03341,,0.03243,0.08076,0.02438,0.03375,0.0,0.0,0.0,
1055044271,kgs,2291,False,True,0.0,True,8,,f6c4e80904e682c3,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0367,0.0275,0.0323,1.0,0.0275,0.0,0.0249,0.0,0.0,1.0,1.0,0.05392,0.04354,0.04285,,0.03995,0.02182,0.04029,0.01877,0.01921,0.0,0.0,0.0,
1055044279,kgs,6420,False,True,0.0,True,8,,1246badd2150bb3a,"GR,RHOB,DTC,PEF,SP,CALI,RDEP,RMED",0.0126,0.0097,1.0,0.0037,0.0097,0.0,0.0087,0.0,0.0,1.0,1.0,0.03928,0.04231,,0.03596,0.03995,0.01059,0.06505,0.02866,0.0296,0.0,0.0,0.0,
1055044284,kgs,6424,False,True,0.0,True,8,,e1779be5c2f2ad24,"GR,RHOB,DTC,PEF,SP,CALI,RDEP,RMED",0.0126,0.0103,1.0,0.0033,0.012,0.0,0.0087,0.0,0.0,1.0,1.0,0.03531,0.04137,,0.04404,0.04081,0.01603,0.07004,0.02646,0.03144,0.0,0.0,0.0,
1055044290,kgs,4569,False,True,0.0,True,7,,79887bf75b1f7078,"GR,RHOB,PEF,SP,CALI,RDEP,RMED",0.0186,0.0169,1.0,1.0,0.0144,0.0,0.0131,0.0,0.0,1.0,1.0,0.02765,0.03807,,,0.03065,0.02758,0.06099,0.03152,0.03589,0.0,0.0,0.0,
1055044294,kgs,8745,False,True,0.0,True,6,,e862715636d28e3b,"GR,RHOB,SP,CALI,RDEP,RMED",0.0091,0.0059,1.0,1.0,1.0,0.0,0.0062,0.0,0.0,1.0,1.0,0.03197,0.04452,,,,0.01475,0.02784,0.03042,0.03636,0.0,0.0,0.0,
1055044300,kgs,7321,False,True,0.0,True,7,,a5d3472177fdcf06,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0109,0.0068,0.01,1.0,1.0,0.0,0.007,0.0,0.0,1.0,1.0,0.02886,0.03686,0.03187,,,0.01653,0.02751,0.02909,0.03333,0.0,0.0,0.0,
1055044303,kgs,6395,False,True,0.0,True,5,,2e3811bf008da8d4,"GR,NPHI,SP,RDEP,RMED",0.0142,1.0,0.7601,1.0,1.0,0.0228,1.0,0.0125,0.0125,1.0,1.0,0.03648,,0.0515,,,0.04449,,0.02803,0.03769,0.0,0.0,0.0,
